display_name,entity_type,Degree,Closeness,Betweenness,route_count,platform_stop_count
Markham Rd at Painted Post Dr,street_stop,0.0004965859714463067,0.027802854844060546,0.0031215465987013413,2,1
Markham Rd at Rochman Blvd South Side,street_stop,0.00024829298572315333,0.027050493787348674,2.4933968440300702e-06,1,1
Markham Rd at Greenbrae Circt,street_stop,0.00024829298572315333,0.027720351232039312,5.871084465571678e-05,1,1
Markham Rd at Lawrence Ave East,street_stop,0.0004965859714463067,0.02851097996211917,0.0034626675702247194,2,1
Markham Rd at Greencedar Circt,street_stop,0.00024829298572315333,0.027720351232039312,1.9038159092790335e-06,1,1
Markham Rd at Eastpark Blvd,street_stop,0.00024829298572315333,0.028448657573831856,5.981120852749556e-05,1,1
Markham Rd at Blakemanor Blvd South Side,street_stop,0.0004965859714463067,0.02928200146090909,0.003749620569902197,2,1
Markham Rd at Luella St,street_stop,0.00024829298572315333,0.029251224598486864,0.0,1,1
Markham Rd at Eglinton Ave East,street_stop,0.0004965859714463067,0.030102867197413553,0.003982645778992537,2,1
Markham Rd at Markanna Dr,street_stop,0.00024829298572315333,0.030075064107279045,0.0,1,1
Markham Rd at Kingston Rd,street_stop,0.00037243947858473,0.030978956311621796,0.004218056754905128,2,1
Kingston Rd at Parkcrest Dr,street_stop,0.00037243947858473,0.0319104795864048,0.006520172237303689,2,1
Kingston Rd at Mason Rd,street_stop,0.00024829298572315333,0.030923690345238387,0.0001266501216985747,1,1
Kingston Rd at Bellamy Rd South,street_stop,0.00024829298572315333,0.029996100730131252,2.9798857710454435e-06,1,1
Kingston Rd at Pine Ridge Dr,street_stop,0.00024829298572315333,0.02997106290183576,2.4832381425378696e-07,1,1
Kingston Rd at McNab Blvd,street_stop,0.00024829298572315333,0.030870872349316,0.00012143034517010182,1,1
Kingston Rd at Fenwood Heights West Side,street_stop,0.00024829298572315333,0.03185423997906383,0.0002453439284827415,1,1
Kingston Rd at McCowan Rd,street_stop,0.0004965859714463067,0.032902317721235516,0.0069387515885872865,2,1
Kingston Rd at Neilson Ave West Side,street_stop,0.00037243947858473,0.03287878013487423,0.00023688468816307733,2,1
St Clair Ave East at Kingston Rd West Side,street_stop,0.0004965859714463067,0.03395520966802075,0.007366910735100931,3,1
St Clair Ave East at Fermoy Rd,street_stop,0.00024829298572315333,0.03392513305272773,0.0,2,1
St Clair Ave East at Brimley Rd West Side,street_stop,0.0004965859714463067,0.03508812147678785,0.00766656716674147,3,1
St Clair Ave East at Andrew Ave,street_stop,0.00024829298572315333,0.03389825248672917,9.932952570151478e-07,2,1
St Clair Ave East at Jeanette St,street_stop,0.00024829298572315333,0.03503966397697022,6.10078399375643e-05,2,1
St Clair Ave East at Midland Ave,street_stop,0.0004965859714463067,0.03631251622740906,0.007966571896718884,3,1
St Clair Ave East at Danforth Rd,street_stop,0.0004965859714463067,0.03761436514055102,0.012899248633386299,3,1
St Clair Ave East at Kennedy Rd,street_stop,0.00037243947858473,0.03625391914102079,0.0027802066940868465,3,1
St Clair Ave East at Marsh Rd,street_stop,0.00024829298572315333,0.036217514214899216,2.4832381425378696e-07,3,1
St Clair Ave East at North Woodrow Blvd,street_stop,0.00024829298572315333,0.03754711228309351,0.00012262229947852,3,1
St Clair Ave East at Birchmount Rd West Side,street_stop,0.00074487895716946,0.03901057096773975,0.013860730934638119,6,1
St Clair Ave East at Santamonica Blvd,street_stop,0.0006207324643078833,0.03898901283768763,5.6540272146454587e-05,5,1
Markham Rd at Select Ave,street_stop,0.00012414649286157667,0.025373134302053835,0.0,1,1
Markham Rd at Steeles Ave East,street_stop,0.0004965859714463067,0.026034111591772355,0.002741669313729511,2,1
Tapscott Rd at Select Ave,street_stop,0.0004965859714463067,0.026103480686984756,0.0014813090591311898,3,1
Morningside Ave at Passmore Ave,street_stop,0.00024829298572315333,0.025451820895207866,1.5115234074757294e-06,3,1
Doncliffe Loop at Glen Echo Rd,street_stop,0.00024829298572315333,0.029197070018745008,2.607400049664763e-06,1,1
Mt Pleasant Rd at Snowdon Ave,street_stop,0.00024829298572315333,0.030072815092386056,0.0001261898849432994,1,1
Mt Pleasant Rd at Roslin Ave,street_stop,0.00024829298572315333,0.031002719315395513,0.0002498551444416853,1,1
Mt Pleasant Rd at Ranleigh Ave,street_stop,0.00024829298572315333,0.03199196708633309,0.0003735204039400712,1,1
Mt Pleasant Rd at Lawrence Ave East,street_stop,0.00024829298572315333,0.03304642631745482,0.0004971856634384571,1,1
Mt Pleasant Rd at Lawrence Ave East South Side,street_stop,0.00024829298572315333,0.03417276491748381,0.000620850922936843,1,1
Mt Pleasant Rd at Lawrence Cres,street_stop,0.00024829298572315333,0.03537859193578696,0.0007445161824352289,1,1
Mt Pleasant Rd at St Leonards Ave,street_stop,0.00024829298572315333,0.036672629682215144,0.0008681814419336148,1,1
Mt Pleasant Rd at Glengowan Rd,street_stop,0.00024829298572315333,0.038064925054656445,0.0009918467014320008,1,1
Mt Pleasant Rd at Stibbard Ave,street_stop,0.00024829298572315333,0.039567110905294516,0.0011155119609303865,1,1
Mt Pleasant Rd at Sherwood Ave,street_stop,0.00024829298572315333,0.041192731836508234,0.0012391772204287724,1,1
Mt Pleasant Rd at Erskine Ave,street_stop,0.00024829298572315333,0.042957653750040015,0.0013629666418342851,1,1
Mt Pleasant Rd at Broadway Ave,street_stop,0.00024829298572315333,0.044880583392986645,0.0014870043870540519,1,1
Eglinton Ave East at Redpath Ave,street_stop,0.0004965859714463067,0.04593062993554835,1.985260408532002e-05,5,1
Eglinton Ave East at Dunfield Ave,street_stop,0.00024829298572315333,0.04713158200570608,7.216170575111903e-05,5,1
Eglinton Ave East at Dunfield Ave,street_stop,0.00024829298572315333,0.047127439541052606,7.507322426053572e-05,4,1
Eglinton Ave East at Redpath Ave,street_stop,0.00037243947858473,0.04592669587941176,0.00030545443096704296,4,1
Mt Pleasant Rd at Broadway Ave,street_stop,0.00024829298572315333,0.044880583392986645,0.0034799685456501947,1,1
Mt Pleasant Rd at Erskine Ave,street_stop,0.00024829298572315333,0.042957653750040015,0.0033563032861518086,1,1
Mt Pleasant Rd at Sherwood Ave,street_stop,0.00024829298572315333,0.041192731836508234,0.003232638026653423,1,1
Mt Pleasant Rd at Blythwood Rd,street_stop,0.00024829298572315333,0.039567110905294516,0.0031089727671550368,1,1
Mt Pleasant Rd at Glengowan Rd,street_stop,0.00024829298572315333,0.038064925054656445,0.002985307507656651,1,1
Mt Pleasant Rd at Dinnick Cres,street_stop,0.00024829298572315333,0.036672629682215144,0.002861642248158265,1,1
Mt Pleasant Rd at Lawrence Cres,street_stop,0.00024829298572315333,0.03537859193578696,0.0027379769886598793,1,1
Mt Pleasant Rd at Lawrence Ave East,street_stop,0.00024829298572315333,0.03417276491748381,0.002614311729161493,1,1
Mt Pleasant Rd at Lawrence Ave East North Side,street_stop,0.00024829298572315333,0.03304642631745482,0.0024906464696631075,1,1
Mt Pleasant Rd at Ranleigh Ave North Side,street_stop,0.00024829298572315333,0.03199196708633309,0.0023669812101647213,1,1
Mt Pleasant Rd at Roslin Ave,street_stop,0.00024829298572315333,0.031002719315395513,0.0002484067547395096,1,1
Mt Pleasant Rd at Snowdon Ave,street_stop,0.00024829298572315333,0.030072815092386056,0.0001271004055955633,1,1
Mt Pleasant Rd at Teddington Park Ave,street_stop,0.00024829298572315333,0.029197070018745008,2.9384984686698123e-06,1,1
Wilson Heights Blvd at Sheppard Ave West North Side,street_stop,0.00024829298572315333,0.042157867678324294,0.00035764501334338393,1,1
Wilson Heights Blvd at Codsell Ave,street_stop,0.00024829298572315333,0.04045858301612579,0.00023373143003074372,1,1
Wilson Heights Blvd at Waterloo Ave,street_stop,0.00024829298572315333,0.03889699758325996,0.00011006617053235823,1,1
Wilson Heights Blvd at Brighton Ave,street_stop,0.00024829298572315333,0.037454268234782866,8.4469236874326e-06,1,1
Wilson Heights Blvd at Clifton Ave,street_stop,0.00024829298572315333,0.03823084166400677,2.2790984096221722e-05,1,1
Kennard Ave at William R Allen Rd,street_stop,0.00024829298572315333,0.03974975150500266,0.00013900261516419012,1,1
William R Allen Rd at Overbrook Pl,street_stop,0.00037243947858473,0.041394347300973446,0.003441918487549666,2,1
Dufferin St at Stanstead Dr,street_stop,0.00024829298572315333,0.03976842295656647,0.003057036273960548,2,1
Opposite 4400 Dufferin St,street_stop,0.00037243947858473,0.03827140884802192,0.0029471023288442327,2,1
Dufferin St at Finch Ave West,street_stop,0.00024829298572315333,0.03687033033044261,0.0023109502950921265,1,1
715 Finch Ave West,street_stop,0.0004965859714463067,0.03583252533524195,0.0023774738210848253,3,1
Wilmington Ave at Purdon Dr,street_stop,0.00024829298572315333,0.03459565078875177,0.00038968291802853267,1,1
Wilmington Ave at Arlstan Dr,street_stop,0.00024829298572315333,0.03344131648562329,0.0002660176585301458,1,1
Wilmington Ave at Overbrook Pl,street_stop,0.00024829298572315333,0.03236152697908449,0.00014235239903176037,1,1
Wilmington Ave at Combe Ave,street_stop,0.00024829298572315333,0.03135050913570301,3.3074797067843994e-05,1,1
Wilmington Ave at Searle Ave,street_stop,0.00024829298572315333,0.031459891767055895,2.442289586620656e-05,1,1
Wilmington Ave at Codsell Ave,street_stop,0.00024829298572315333,0.032227319958143145,0.0001203109330008291,1,1
Wilmington Ave at Sheppard Ave West,street_stop,0.00024829298572315333,0.033283004569629196,0.00023899020505730576,1,1
Faywood Blvd at Reiner Rd,street_stop,0.00024829298572315333,0.03441505339731861,0.00036240714074143687,1,1
Faywood Blvd at Bainbridge Ave,street_stop,0.00024829298572315333,0.03563045207755031,0.0004860724002398222,1,1
Faywood Blvd at Joel Swirsky Blvd South Side,street_stop,0.00024829298572315333,0.03693687471537884,0.0006097376597382091,1,1
Faywood Blvd at Clanton Park Rd,street_stop,0.00024829298572315333,0.03834493964012006,0.000733402919236596,1,1
Faywood Blvd at Dresden Rd,street_stop,0.00024829298572315333,0.03986658836406677,0.0008537263806063685,1,1
Faywood Blvd at Faith Ave,street_stop,0.00024829298572315333,0.041516352412746246,0.002969144993568203,1,1
Faywood Blvd at Goodwill Ave,street_stop,0.00024829298572315333,0.04331041791473481,0.0030928102530665886,1,1
Faywood Blvd at Ansford Ave,street_stop,0.00024829298572315333,0.04526654211352786,0.0032164755125649747,1,1
Ansford Ave at Faywood Blvd,street_stop,0.00024829298572315333,0.04526628735197569,0.003205405181690258,1,1
Faywood Blvd at Goodwill Ave,street_stop,0.00024829298572315333,0.043309951479062525,0.0030823607317275064,1,1
Faywood Blvd at Invermay Ave,street_stop,0.00024829298572315333,0.04151570952581242,0.002959564605579009,1,1
Faywood Blvd at Laurelcrest Ave,street_stop,0.00024829298572315333,0.03986421723470332,0.002836892641337638,1,1
Faywood Blvd at Clanton Park Rd,street_stop,0.00024829298572315333,0.03833909064129038,0.0027142206770962673,1,1
Faywood Blvd at Almore Ave,street_stop,0.00024829298572315333,0.03692636066549934,0.0025915487128548966,1,1
Faywood Blvd at Bainbridge Ave,street_stop,0.00024829298572315333,0.035616409618478825,0.002468876748613526,1,1
Faywood Blvd at Reiner Rd,street_stop,0.00024829298572315333,0.03439695020409676,0.002346204784372155,1,1
Faywood Blvd at Sheppard Ave West,street_stop,0.00024829298572315333,0.03326111999004914,0.00023485427937241927,1,1
Wilmington Ave at Sheppard Ave West North Side,street_stop,0.00024829298572315333,0.032201385540708095,0.00012222498137571392,1,1
Wilmington Ave at Codsell Ave,street_stop,0.00024829298572315333,0.031317793735174355,1.65963082526281e-05,1,1
Wilmington Ave at Searle Ave,street_stop,0.00024829298572315333,0.03147281775778795,2.8821818788640944e-05,1,1
Wilmington Ave at Combe Ave,street_stop,0.00024829298572315333,0.032493311743615846,0.0021464696631073588,1,1
Wilmington Ave at Overbrook Pl,street_stop,0.00024829298572315333,0.033582201690481685,0.0022713252015163507,1,1
Wilmington Ave at Maxwell St,street_stop,0.00024829298572315333,0.03474660210680046,0.004385357172419505,1,1
Wilmington Ave at Cedar Springs Grove (South),street_stop,0.00024829298572315333,0.03599464967229243,0.004508029136660876,1,1
Finch Ave West at Wilmington Ave West Side,street_stop,0.00024829298572315333,0.037335693651931734,0.004630701100902247,1,1
Dufferin St at Finch Ave West South Side,street_stop,0.00037243947858473,0.0387805305223471,0.005285745079494378,3,1
4400 Dufferin St,street_stop,0.00024829298572315333,0.040325716437990995,0.00537237651550026,3,1
Dufferin St at Steeprock Dr,street_stop,0.00037243947858473,0.04200550708590543,0.005750080896588675,3,1
Wilson Heights Blvd at Clifton Ave,street_stop,0.00024829298572315333,0.040312780839905485,0.0001342623208771718,1,1
Wilson Heights Blvd at Brighton Ave,street_stop,0.00024829298572315333,0.03875474360724762,1.0348737564532334e-05,1,1
Wilson Heights Blvd at Waterloo Ave South Side,street_stop,0.00024829298572315333,0.03822030464684963,8.93965731313633e-07,1,1
Wilson Heights Blvd at Cocksfield Ave,street_stop,0.00024829298572315333,0.03973050879165449,0.0001148064648193766,1,1
Wilson Heights Blvd at Sheppard Ave West,street_stop,0.00024829298572315333,0.04136645769634652,0.00023832273002920922,1,1
Sheppard Ave West at Banting Ave,street_stop,0.0004965859714463067,0.043150786077125976,0.0010554878077449145,2,1
Dufferin St at Steeles Ave West South Side,street_stop,0.00037243947858473,0.03501693363318985,0.00048069643244436875,2,1
Dufferin St at Gerry Fitzgerald Dr,street_stop,0.00024829298572315333,0.03409555257093695,0.00014376825815953472,2,1
Dufferin St at Dolomite Dr,street_stop,0.00024829298572315333,0.03383949272038465,0.00010764774942789265,2,1
Dufferin St at Supertest Rd,street_stop,0.00024829298572315333,0.03437769049954584,0.0001488091708730241,2,1
Dufferin St at Martin Ross Ave,street_stop,0.00024829298572315333,0.03520946828730412,0.00023391660330797888,2,1
4610 Dufferin St,street_stop,0.00024829298572315333,0.03621718804411867,0.00033464974353402397,2,1
Dufferin St at Finch Ave West,street_stop,0.00024829298572315333,0.037410193117392236,0.00044732628008689476,2,1
William R Allen Rd at Rimrock Rd,street_stop,0.00037243947858473,0.04383490914343345,0.005869748142677574,2,1
William R Allen Rd at Rimrock Rd,street_stop,0.00024829298572315333,0.04316305929630644,0.0035639199774925518,1,1
Dufferin St at Finch Ave West North Side,street_stop,0.00024829298572315333,0.03693721397796417,0.00040692495219151424,1,1
Dufferin St at Martin Ross Ave,street_stop,0.00024829298572315333,0.0357746702721851,0.0002953861722891883,1,1
Dufferin St at Supertest Rd,street_stop,0.00024829298572315333,0.03479560661593659,0.0001971478917936443,1,1
Dufferin St at Dolomite Dr,street_stop,0.00024829298572315333,0.03398548326406551,0.00011594344246155651,1,1
Gerry Fitzgerald Dr at Dufferin St West Side,street_stop,0.00024829298572315333,0.03362024348547531,8.858313116336167e-05,1,1
Gerry Fitzgerald Dr at Steeles Ave West,street_stop,0.00024829298572315333,0.034044751571542374,0.0001389504174338372,1,1
Ian MacDonald Blvd at Shoreham Dr South Side,street_stop,0.00024829298572315333,0.03904048922794596,0.0001486404501303161,1,1
Sentinel Rd at The Pond Rd South Side,street_stop,0.00037243947858473,0.037591159418927565,3.667703925625308e-05,3,1
Sentinel Rd at Cook Rd,street_stop,0.00037243947858473,0.037700051885112836,2.3294858328975943e-05,3,1
Sentinel Rd at Murray Ross Pkwy South Side,street_stop,0.00024829298572315333,0.03783999505663878,2.6062274094307867e-05,1,1
Sentinel Rd at Fountainhead Rd,street_stop,0.00024829298572315333,0.03927977099888525,0.0001478651049857904,1,1
Sentinel Rd at Hucknall Rd (North),street_stop,0.00024829298572315333,0.03926960656823838,0.00019237123009724867,1,1
Sentinel Rd at Lamberton Blvd,street_stop,0.00024829298572315333,0.03782469099870552,7.518270098884648e-05,1,1
Sentinel Rd at Grandravine Dr,street_stop,0.00024829298572315333,0.03690619723340756,2.9342987549759997e-05,1,1
Sentinel Rd at Stilecroft Dr North,street_stop,0.00024829298572315333,0.037676387365669875,8.097511977008498e-05,1,1
Sentinel Rd at Dovehouse Ave,street_stop,0.00024829298572315333,0.03887424948174339,0.00018276741736570978,1,1
Sentinel Rd at Fredrick Mowat Lane South Side,street_stop,0.00024829298572315333,0.040428078319110425,0.0003042763984103253,1,1
Sheppard Ave West at Sentinel Rd,street_stop,0.0006207324643078833,0.04212739546343117,0.006204799157187195,4,1
Sheppard Ave West at Walkway to Norman Wesley Way,street_stop,0.00024829298572315333,0.04171250113719398,0.0,3,1
